DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.253	5.0151	26.4826	20.9291	2.3199e-01	0.1273	0.015	1459.96	49.834	3.7302	38.410136
0.240	5.0114	26.5014	20.9443	2.3199e-01	0.1285	0.011	1459.97	49.834	3.7301	38.410136
0.253	5.0068	26.5468	20.9806	2.3199e-01	0.1273	0.015	1460.01	49.840	3.7299	38.410137
0.239	5.0030	26.5576	20.9895	2.3199e-01	0.1273	0.011	1460.01	49.790	3.7262	38.410137
0.265	5.0002	26.6297	21.0468	2.3199e-01	0.1273	0.011	1460.09	49.793	3.7248	38.410138
0.240	4.9934	26.6871	21.0928	2.3199e-01	0.1273	0.015	1460.13	49.738	3.7200	38.410138
0.253	4.9841	26.7180	21.1181	2.3199e-01	0.1273	0.011	1460.13	49.737	3.7199	38.410139
0.252	4.9744	26.7898	21.1759	2.3199e-01	0.1273	0.011	1460.18	49.679	3.7147	38.410139
0.253	4.9698	26.7931	21.1790	2.3199e-01	0.1273	0.015	1460.17	49.681	3.7152	38.410140
0.240	4.9674	26.8074	21.1905	2.3199e-01	0.1273	0.011	1460.18	49.682	3.7151	38.410140
0.265	4.9703	26.8541	21.2271	2.3199e-01	0.1285	0.011	1460.25	49.688	3.7141	38.410141
0.253	4.9756	26.8072	21.1895	2.3199e-01	0.1273	0.011	1460.21	49.629	3.7104	38.410141
0.252	4.9799	26.8020	21.1850	2.4420e-01	0.1273	0.011	1460.22	49.631	3.7103	38.410142
0.253	4.9805	26.8060	21.1881	2.3199e-01	0.1285	0.011	1460.23	49.639	3.7108	38.410142
0.253	4.9811	26.7477	21.1419	2.3199e-01	0.1285	0.011	1460.16	49.583	3.7079	38.410143
0.253	4.9820	26.7482	21.1423	2.3199e-01	0.1273	0.011	1460.16	49.586	3.7081	38.410143
0.252	4.9825	26.7228	21.1221	2.3199e-01	0.1273	0.015	1460.13	49.534	3.7047	38.410144
0.253	4.9827	26.6735	21.0831	2.1978e-01	0.1273	0.011	1460.07	49.533	3.7059	38.410144
0.253	4.9819	26.6789	21.0874	2.1978e-01	0.1273	0.007	1460.07	49.477	3.7016	38.410145
0.253	4.9797	26.6411	21.0578	2.3199e-01	0.1285	0.011	1460.02	49.472	3.7024	38.410145
0.239	4.9775	26.6201	21.0413	2.3199e-01	0.1285	0.011	1459.98	49.474	3.7033	38.410146
