DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.142	5.8931	32.6911	25.7415	2.6862e-01	0.1285	0.015	1471.40	55.211	3.8830	38.341407
0.140	5.8933	32.6910	25.7414	2.6862e-01	0.1285	0.015	1471.40	55.210	3.8830	38.341407
0.142	5.8938	32.6901	25.7406	2.6862e-01	0.1285	0.015	1471.41	55.210	3.8829	38.341408
0.142	5.8934	32.6907	25.7411	2.6862e-01	0.1285	0.015	1471.41	55.210	3.8829	38.341408
0.142	5.8934	32.6903	25.7408	2.6862e-01	0.1273	0.015	1471.40	55.209	3.8829	38.341409
0.140	5.8930	32.6906	25.7411	2.6862e-01	0.1285	0.015	1471.40	55.209	3.8829	38.341409
0.142	5.8928	32.6908	25.7413	2.8083e-01	0.1285	0.015	1471.40	55.209	3.8829	38.341410
0.142	5.8928	32.6905	25.7410	2.8083e-01	0.1285	0.015	1471.40	55.208	3.8829	38.341410
0.129	5.8927	32.6903	25.7409	2.8083e-01	0.1285	0.015	1471.40	55.208	3.8829	38.341411
0.151	5.8927	32.6906	25.7411	2.8083e-01	0.1285	0.015	1471.40	55.208	3.8829	38.341411
0.129	5.8927	32.6908	25.7413	2.6862e-01	0.1285	0.015	1471.40	55.207	3.8828	38.341412
0.129	5.8925	32.6905	25.7411	2.8083e-01	0.1285	0.015	1471.40	55.207	3.8828	38.341412
0.129	5.8925	32.6906	25.7412	2.8083e-01	0.1273	0.015	1471.40	55.207	3.8828	38.341413
0.127	5.8925	32.6905	25.7411	2.8083e-01	0.1285	0.015	1471.40	55.206	3.8828	38.341413
0.129	5.8927	32.6905	25.7411	2.6862e-01	0.1298	0.015	1471.40	55.206	3.8827	38.341413
0.117	5.8928	32.6906	25.7411	2.5641e-01	0.1285	0.015	1471.40	55.206	3.8827	38.341414
0.117	5.8944	32.6909	25.7412	2.5641e-01	0.1285	0.015	1471.41	55.205	3.8825	38.341414
0.116	5.8961	32.6907	25.7408	2.5641e-01	0.1285	0.015	1471.42	55.205	3.8823	38.341415
