DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
-0.011	4.1581	31.5923	25.0610	3.7851e-01	0.1273	0.011	1462.90	50.390	3.7212	38.482882
-0.023	4.1589	31.5984	25.0658	3.7851e-01	0.1273	0.007	1462.91	50.391	3.7211	38.482882
-0.024	4.1596	31.6009	25.0677	3.7851e-01	0.1273	0.011	1462.92	50.396	3.7214	38.482883
-0.011	4.1602	31.5847	25.0548	3.7851e-01	0.1273	0.011	1462.90	50.405	3.7223	38.482883
-0.023	4.1608	31.5852	25.0551	3.7851e-01	0.1273	0.007	1462.90	50.344	3.7178	38.482884
-0.023	4.1609	31.5780	25.0494	3.9072e-01	0.1273	0.011	1462.89	50.341	3.7177	38.482884
-0.013	4.1611	31.5623	25.0369	3.7851e-01	0.1273	0.011	1462.88	50.341	3.7182	38.482885
-0.023	4.1613	31.5659	25.0397	3.6630e-01	0.1273	0.011	1462.88	50.345	3.7183	38.482885
-0.011	4.1617	31.5693	25.0424	3.6630e-01	0.1273	0.015	1462.89	50.352	3.7187	38.482886
-0.024	4.1616	31.5814	25.0520	3.6630e-01	0.1273	0.011	1462.90	50.299	3.7145	38.482886
-0.023	4.1619	31.6114	25.0758	3.6630e-01	0.1273	0.011	1462.94	50.358	3.7181	38.482887
-0.011	4.1617	31.6144	25.0782	3.7851e-01	0.1285	0.015	1462.95	50.365	3.7186	38.482887
-0.011	4.1613	31.6255	25.0871	3.9072e-01	0.1273	0.011	1462.96	50.313	3.7144	38.482888
-0.013	4.1596	31.6399	25.0987	3.9072e-01	0.1273	0.011	1462.97	50.318	3.7146	38.482888
-0.023	4.1581	31.6320	25.0926	3.7851e-01	0.1285	0.011	1462.95	50.317	3.7149	38.482889
-0.011	4.1560	31.6457	25.1036	3.6630e-01	0.1273	0.007	1462.96	50.256	3.7103	38.482889
-0.011	4.1544	31.6546	25.1108	3.6630e-01	0.1285	0.015	1462.97	50.316	3.7146	38.482890
-0.013	4.1531	31.6447	25.1031	3.7851e-01	0.1273	0.015	1462.95	50.325	3.7156	38.482890
-0.023	4.1528	31.6551	25.1114	3.9072e-01	0.1273	0.007	1462.96	50.273	3.7115	38.482891
-0.011	4.1522	31.6576	25.1135	3.9072e-01	0.1285	0.011	1462.96	50.207	3.7066	38.482891
-0.011	4.1520	31.6523	25.1093	4.0293e-01	0.1273	0.011	1462.95	50.198	3.7061	38.482892
-0.013	4.1514	31.6651	25.1195	3.9072e-01	0.1273	0.011	1462.97	50.193	3.7055	38.482892
-0.011	4.1511	31.6601	25.1156	3.6630e-01	0.1273	0.015	1462.96	50.191	3.7055	38.482893
-0.011	4.1507	31.6557	25.1121	3.6630e-01	0.1273	0.007	1462.95	50.192	3.7057	38.482893
-0.002	4.1509	31.6619	25.1170	3.7851e-01	0.1273	0.011	1462.96	50.196	3.7058	38.482894
-0.011	4.1507	31.6489	25.1067	4.1514e-01	0.1273	0.011	1462.94	50.203	3.7067	38.482894
-0.011	4.1510	31.6409	25.1003	4.2735e-01	0.1273	0.007	1462.93	50.205	3.7070	38.482894
-0.011	4.1507	31.6391	25.0990	4.2735e-01	0.1273	0.011	1462.93	50.147	3.7028	38.482895
-0.013	4.1509	31.6201	25.0838	4.1514e-01	0.1273	0.011	1462.91	50.146	3.7032	38.482895
0.000	4.1511	31.6205	25.0841	3.9072e-01	0.1273	0.007	1462.91	50.149	3.7034	38.482896
0.000	4.1514	31.6174	25.0816	4.1514e-01	0.1273	0.015	1462.91	50.154	3.7038	38.482896
-0.011	4.1514	31.5992	25.0671	4.0293e-01	0.1273	0.011	1462.88	50.154	3.7043	38.482897
-0.002	4.1517	31.6032	25.0703	3.9072e-01	0.1273	0.011	1462.89	50.094	3.6997	38.482897
-0.011	4.1519	31.6038	25.0707	3.9072e-01	0.1285	0.015	1462.89	50.092	3.6995	38.482898
0.000	4.1522	31.6010	25.0685	3.9072e-01	0.1273	0.011	1462.89	50.092	3.6996	38.482898
-0.024	4.1522	31.6250	25.0876	4.0293e-01	0.1273	0.011	1462.92	50.096	3.6993	38.482899
0.024	4.1526	31.6345	25.0951	3.9072e-01	0.1273	0.015	1462.93	50.032	3.6942	38.482899
0.000	4.1525	31.6485	25.1062	3.7851e-01	0.1273	0.011	1462.95	50.024	3.6934	38.482900
0.000	4.1525	31.6721	25.1249	3.7851e-01	0.1273	0.011	1462.98	50.020	3.6925	38.482900
-0.002	4.1522	31.6706	25.1238	3.7851e-01	0.1273	0.011	1462.98	50.020	3.6925	38.482901
0.013	4.1513	31.6824	25.1332	3.9072e-01	0.1273	0.007	1462.99	50.022	3.6925	38.482901
0.000	4.1504	31.6955	25.1437	4.0293e-01	0.1285	0.011	1463.00	50.019	3.6920	38.482902
