DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.255	6.4433	32.6491	25.6399	1.9536e-01	0.1285	0.015	1473.54	47.438	3.2946	38.373696
0.256	6.4437	32.6486	25.6395	1.9536e-01	0.1298	0.015	1473.54	47.497	3.2987	38.373696
0.256	6.4443	32.6496	25.6402	1.9536e-01	0.1298	0.015	1473.54	47.440	3.2947	38.373697
0.243	6.4445	32.6502	25.6406	1.9536e-01	0.1285	0.015	1473.54	47.498	3.2987	38.373697
0.242	6.4445	32.6505	25.6409	1.9536e-01	0.1298	0.015	1473.55	47.502	3.2990	38.373698
0.243	6.4449	32.6499	25.6404	1.9536e-01	0.1285	0.015	1473.55	47.506	3.2992	38.373698
0.232	6.4452	32.6503	25.6406	1.9536e-01	0.1285	0.015	1473.55	47.510	3.2994	38.373699
0.243	6.4451	32.6509	25.6411	1.9536e-01	0.1285	0.015	1473.55	47.451	3.2954	38.373699
0.230	6.4451	32.6503	25.6406	1.9536e-01	0.1298	0.015	1473.55	47.508	3.2994	38.373700
0.232	6.4449	32.6504	25.6407	1.9536e-01	0.1285	0.015	1473.55	47.511	3.2996	38.373700
0.221	6.4451	32.6501	25.6405	1.9536e-01	0.1285	0.018	1473.55	47.514	3.2997	38.373701
0.221	6.4449	32.6504	25.6408	1.9536e-01	0.1298	0.015	1473.55	47.516	3.2999	38.373701
0.219	6.4446	32.6508	25.6411	2.0757e-01	0.1298	0.015	1473.55	47.518	3.3001	38.373702
0.221	6.4445	32.6510	25.6413	1.9536e-01	0.1285	0.015	1473.55	47.520	3.3002	38.373702
0.208	6.4442	32.6507	25.6411	1.9536e-01	0.1298	0.015	1473.54	47.521	3.3003	38.373703
0.221	6.4438	32.6512	25.6415	1.9536e-01	0.1285	0.015	1473.54	47.522	3.3004	38.373703
0.206	6.4435	32.6513	25.6416	1.9536e-01	0.1285	0.015	1473.54	47.522	3.3004	38.373704
0.221	6.4440	32.6503	25.6408	1.9536e-01	0.1285	0.015	1473.54	47.531	3.3010	38.373704
0.208	6.4446	32.6497	25.6402	1.9536e-01	0.1298	0.015	1473.54	47.531	3.3010	38.373705
0.208	6.4451	32.6501	25.6405	1.9536e-01	0.1298	0.015	1473.55	47.531	3.3009	38.373705
0.206	6.4451	32.6504	25.6407	1.9536e-01	0.1285	0.015	1473.55	47.531	3.3009	38.373706
0.221	6.4449	32.6503	25.6406	1.9536e-01	0.1285	0.015	1473.55	47.538	3.3014	38.373706
0.208	6.4451	32.6505	25.6408	2.0757e-01	0.1285	0.015	1473.55	47.537	3.3014	38.373707
0.196	6.4451	32.6509	25.6411	1.9536e-01	0.1285	0.015	1473.55	47.536	3.3013	38.373707
0.206	6.4449	32.6507	25.6410	1.9536e-01	0.1285	0.015	1473.55	47.535	3.3012	38.373708
0.208	6.4448	32.6509	25.6412	1.9536e-01	0.1285	0.018	1473.55	47.533	3.3011	38.373708
0.196	6.4449	32.6513	25.6414	1.9536e-01	0.1298	0.015	1473.55	47.531	3.3010	38.373709
0.196	6.4452	32.6516	25.6417	1.9536e-01	0.1285	0.015	1473.55	47.529	3.3008	38.373709
0.184	6.4458	32.6514	25.6414	1.9536e-01	0.1298	0.015	1473.55	47.527	3.3006	38.373709
0.196	6.4461	32.6511	25.6411	1.9536e-01	0.1298	0.015	1473.55	47.532	3.3009	38.373710
0.172	6.4461	32.6511	25.6411	1.9536e-01	0.1285	0.015	1473.55	47.529	3.3007	38.373710
0.184	6.4467	32.6505	25.6406	1.9536e-01	0.1298	0.015	1473.55	47.526	3.3004	38.373711
0.171	6.4468	32.6505	25.6406	1.9536e-01	0.1298	0.015	1473.55	47.522	3.3002	38.373711
0.161	6.4472	32.6495	25.6398	1.9536e-01	0.1298	0.015	1473.55	47.518	3.2999	38.373712
0.161	6.4475	32.6488	25.6392	1.9536e-01	0.1285	0.018	1473.55	47.514	3.2996	38.373712
0.161	6.4475	32.6502	25.6402	1.9536e-01	0.1298	0.015	1473.56	47.509	3.2993	38.373713
0.135	6.4476	32.6508	25.6407	1.9536e-01	0.1285	0.015	1473.56	47.504	3.2989	38.373713
0.125	6.4483	32.6505	25.6404	1.9536e-01	0.1298	0.015	1473.56	47.499	3.2985	38.373714
0.125	6.4481	32.6510	25.6408	1.9536e-01	0.1298	0.015	1473.56	47.502	3.2987	38.373714
